Record ID,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken
1724,0x2f83,RANCHIRES08DEL02,27,4.7,3,3,2,2,3,1,1,1,27
1725,0xb226,HYDRES15DEL01,29,4,3,0,0,3,3,1,1,1,35
1726,0xcb37,ALHRES18DEL02,39,5,0,1,1,2,4,0,1,1,38
1727,0x60e1,MUMRES01DEL01,22,4.8,2,2,1,3,4,1,1,1,15
1728,0xc194,KOCRES14DEL03,32,4.9,1,1,0,2,3,3,2,1,54
1729,0xa37c,MUMRES010DEL02,22,4.9,6,3,1,3,4,1,1,1,19
1731,0xa118,VADRES09DEL03,34,4.7,0,2,1,3,3,0,1,3,18
1732,0xd664,KOCRES01DEL02,39,4.6,2,1,1,2,4,1,1,1,29
1733,0x6396,HYDRES09DEL03,25,3.4,4,2,1,0,3,0,1,1,34
1734,0x298f,RANCHIRES11DEL01,38,4.8,6,2,0,1,3,1,1,4,22
1735,0x90f1,PUNERES20DEL03,21,4.6,1,2,0,2,3,1,1,3,15
1736,0x31e0,HYDRES04DEL01,30,4.7,1,1,2,0,4,1,1,1,35
1737,0x7c0e,CHENRES09DEL01,21,4.4,2,2,0,3,3,1,1,1,26
1738,0x7624,MYSRES16DEL02,30,4.8,0,2,0,0,3,1,1,1,20
1739,0x7d30,COIMBRES17DEL03,23,4.7,6,2,2,0,2,1,1,1,19
1740,0xe21d,LUDHRES08DEL03,28,4.7,1,3,2,0,3,1,1,3,12
1741,0x2f43,RANCHIRES08DEL03,26,5,2,1,1,0,4,0,1,3,12
1742,0xd9ce,GOARES20DEL01,32,5,0,2,1,1,4,1,1,1,17
1743,0x6389,COIMBRES15DEL03,26,5,2,1,2,0,3,1,1,1,23
1744,0x1182,SURRES20DEL03,28,4.9,0,1,1,3,3,0,1,3,29
1745,0x1517,BANGRES17DEL03,23,4.7,0,2,1,1,3,0,1,3,12
1746,0xae2,PUNERES20DEL02,25,4.9,6,2,1,3,3,1,1,1,16
1748,0x497b,HYDRES16DEL01,36,4.2,1,1,2,3,4,1,1,1,44
1749,0xa2ef,MUMRES01DEL01,31,4.2,2,0,0,0,3,0,1,1,41
1750,0x30bc,CHENRES18DEL03,21,4.6,6,1,1,0,4,1,1,1,25
1751,0xc94f,AGRRES03DEL01,23,4.4,1,0,1,0,3,1,1,1,34
1752,0x2c7d,MUMRES02DEL02,25,4.5,1,0,0,0,3,1,1,1,29
1753,0x89d7,RANCHIRES14DEL03,38,4.9,0,1,2,1,2,1,1,1,29
1754,0x5229,CHENRES03DEL03,37,5,3,3,1,3,3,1,1,1,27
1755,0xc779,KOCRES07DEL03,21,4.6,6,2,2,3,4,0,1,3,11
1756,0xbb62,COIMBRES20DEL02,21,4.9,3,1,1,1,4,1,1,1,29
1757,0x36d1,INDORES16DEL02,21,4.9,3,2,1,0,4,0,1,3,11
1758,0x560b,PUNERES03DEL02,29,5,2,3,0,3,3,1,1,1,39
1759,0xa84f,VADRES15DEL02,35,5,2,1,2,3,2,1,1,3,30
1760,0x8b18,HYDRES08DEL03,28,4.8,0,3,2,0,4,0,1,3,14
1761,0x9ddc,INDORES08DEL02,34,4,0,3,2,1,4,1,1,1,36
1762,0xe235,ALHRES19DEL03,28,4.6,0,2,1,3,3,1,1,1,23
1763,0x8ad2,JAPRES16DEL01,31,4.7,0,0,1,3,4,0,1,1,29
1765,0x5408,CHENRES13DEL01,22,4.6,1,0,0,1,3,1,1,1,25
1766,0xc06e,BHPRES15DEL02,36,5,4,2,2,2,4,1,1,1,10
1767,0x2fc0,MYSRES17DEL03,21,4.5,3,2,2,0,4,0,1,3,12
1768,0x3eeb,VADRES010DEL02,23,4.9,4,2,0,3,3,0,1,3,23
1769,0x75e8,MUMRES08DEL03,35,4.6,1,2,0,1,3,1,1,1,20
1770,0x2046,BANGRES010DEL02,23,4.8,0,2,2,3,4,1,1,3,18
1771,0x7418,BANGRES13DEL01,20,4.6,2,0,0,1,3,0,1,3,22
1772,0x5939,VADRES16DEL01,22,4.9,0,2,2,1,3,1,1,1,23
1773,0x133b,COIMBRES04DEL02,28,4.5,3,3,1,0,4,1,1,1,26
1774,0x42da,SURRES06DEL02,23,4.5,6,1,0,2,3,0,1,1,23
1775,0xdaad,BHPRES01DEL01,38,4.9,4,0,1,3,3,1,1,1,20
1776,0xbfd6,DEHRES06DEL03,38,4.7,0,1,0,2,3,0,1,1,28
1777,0xd7d8,LUDHRES15DEL03,38,4.5,3,1,1,3,3,0,1,1,33
1778,0x551b,BANGRES04DEL02,21,4.8,3,1,0,0,3,0,1,1,29
1779,0x22fb,RANCHIRES05DEL03,35,4.9,4,1,0,3,3,0,1,1,24
1780,0x8c5f,MYSRES20DEL01,39,4,2,0,0,3,3,0,1,1,36
1781,0xba7b,COIMBRES13DEL01,29,4.7,1,2,2,3,2,0,1,3,11
1782,0xa6aa,SURRES12DEL03,32,5,3,2,1,2,3,1,1,1,25
1783,0x7db2,HYDRES06DEL01,33,3,4,2,0,0,3,2,1,3,34
1784,0x596d,RANCHIRES09DEL01,24,4.8,1,2,2,2,4,1,1,1,25
1785,0x215d,MUMRES20DEL02,22,4.7,6,3,2,3,3,1,1,1,27
1786,0x9a03,JAPRES09DEL02,35,4.7,2,1,0,1,3,1,2,2,52
1787,0x53e3,SURRES12DEL01,25,5,2,1,0,0,3,1,1,1,39
1788,0x6d9b,JAPRES05DEL01,24,4.3,1,1,1,0,3,1,1,1,43
1789,0xb72c,COIMBRES18DEL01,27,4.6,2,0,0,3,3,0,1,1,17
1790,0x20ac,BANGRES19DEL03,39,4.2,6,3,2,3,4,2,1,3,34
1791,0x77bd,BANGRES13DEL02,38,4.7,6,3,2,2,2,0,1,3,22
1792,0x9ba6,CHENRES07DEL03,34,4.6,0,1,0,2,3,2,1,1,48
1793,0x90f5,MUMRES07DEL01,23,4.8,4,3,1,0,3,1,1,1,14
1794,0x32fd,RANCHIRES03DEL02,24,4.7,4,2,2,1,2,1,1,1,21
1795,0x1fdd,SURRES16DEL03,38,4.7,4,2,0,1,3,1,1,1,29
1796,0x688c,INDORES04DEL02,24,4,0,1,2,0,4,1,1,3,40
1797,0x3757,JAPRES11DEL03,34,5,4,3,1,3,4,1,1,1,24
1798,0x1e13,VADRES13DEL01,29,4.8,0,0,1,2,3,2,1,1,33
1799,0x5fae,HYDRES11DEL01,23,4,1,1,2,1,4,1,1,1,38
1800,0x2fa4,CHENRES20DEL01,26,4.5,3,0,1,1,3,1,1,3,12
1801,0xba7d,PUNERES01DEL02,37,4.6,6,2,1,2,4,1,1,1,22
1802,0xd81,INDORES15DEL02,24,4.7,0,1,2,1,4,1,1,1,32
1803,0xc1c0,KOLRES12DEL03,30,4.2,0,3,0,1,3,1,1,1,34
1804,0x101d,HYDRES02DEL01,29,4.2,2,2,0,0,3,1,1,3,26
1805,0x48f9,HYDRES11DEL02,27,5,4,2,1,3,4,0,1,3,21
1806,0xd3b7,AGRRES12DEL02,25,4.8,1,2,1,3,4,0,1,1,27
1807,0x19e8,MUMRES06DEL02,29,4.7,6,1,2,1,3,1,1,3,24
1808,0x23f0,MUMRES11DEL01,33,4.6,2,3,1,0,3,1,1,1,22
1809,0x7914,RANCHIRES06DEL03,26,4.9,2,2,1,0,3,0,1,1,11
1810,0xdf3,MUMRES20DEL02,31,4.6,1,2,2,3,2,1,1,1,15
1811,0x80f4,JAPRES11DEL03,21,4.7,3,1,2,2,4,0,1,1,12
1812,0x5aa6,MYSRES16DEL02,20,4.7,0,1,0,2,3,3,1,1,46
1813,0x2248,BANGRES09DEL02,23,4.6,1,2,2,1,4,1,1,1,15
1814,0x43a8,MYSRES16DEL02,26,4.8,0,2,2,0,4,1,1,3,16
1815,0xc2bc,ALHRES06DEL02,30,4.6,0,2,0,0,3,1,1,1,23
1816,0x5cae,PUNERES15DEL02,30,4.9,1,2,1,3,3,0,1,1,29
1817,0x3449,BANGRES18DEL01,35,3.5,1,2,1,3,3,0,1,1,36
1818,0x3717,SURRES010DEL03,34,4,6,3,2,2,4,1,1,3,34
1819,0xad2c,CHENRES19DEL02,28,4.9,3,2,1,0,3,0,1,3,10
1820,0x5004,VADRES15DEL01,25,4.7,2,0,2,2,2,0,1,3,10
1821,0x80bf,VADRES08DEL02,27,4.9,1,2,2,2,2,1,1,1,22
1822,0xc9bb,LUDHRES08DEL01,26,4.8,0,2,0,1,3,0,1,1,21
1823,0x6604,JAPRES08DEL03,22,4.6,2,1,1,1,3,1,1,1,29
1824,0x9b96,VADRES08DEL03,35,4.9,2,1,2,3,4,1,1,1,28
1825,0x7dd0,PUNERES04DEL01,33,4.7,0,2,0,3,3,1,1,3,26
1826,0x9f02,MUMRES12DEL01,32,4.8,4,2,2,1,3,1,1,1,18
1827,0x58bf,JAPRES08DEL03,21,5,2,3,1,1,3,1,1,1,17
1829,0x928c,PUNERES05DEL01,32,4.6,3,0,1,3,4,1,1,1,27
1830,0x91bf,CHENRES13DEL02,34,4.9,4,2,1,3,3,1,1,1,27
1831,0x46a0,JAPRES19DEL01,22,4.8,1,1,1,1,4,0,1,1,30
1832,0x576e,BANGRES08DEL02,29,4.8,6,1,1,3,4,1,1,1,17
1833,0xddc9,AURGRES06DEL03,20,5,2,1,1,1,3,0,1,1,28
1834,0x2eef,VADRES05DEL03,35,4.6,6,2,0,1,3,1,1,1,21
1835,0xcdf9,AGRRES17DEL03,22,4.9,2,1,0,2,3,0,1,1,30
1836,0x558a,COIMBRES02DEL01,35,4.7,4,1,2,3,4,0,1,1,27
1837,0x359d,SURRES14DEL02,20,5,0,3,1,1,3,1,1,1,27
1838,0x477b,JAPRES09DEL03,25,5,2,1,2,1,3,1,1,1,29
1839,0x697b,INDORES18DEL02,27,4.8,0,1,0,1,3,1,2,1,40
1840,0xe109,KNPRES16DEL01,25,4.7,3,2,2,3,4,0,1,1,19
1841,0x2836,CHENRES18DEL01,34,4.9,2,3,0,1,3,0,1,3,26
1843,0x5979,CHENRES05DEL01,32,4,2,0,2,0,3,1,1,1,34
1844,0x67ad,CHENRES06DEL01,25,4.7,6,3,2,3,3,1,1,1,27
1845,0x5c6b,SURRES19DEL01,36,4.6,0,1,0,3,3,3,1,3,50
1846,0x1203,PUNERES18DEL02,21,4.9,0,1,1,1,3,1,1,1,30
1847,0x396c,CHENRES05DEL01,36,4.2,6,3,1,1,4,1,1,3,36
1848,0x77cf,PUNERES03DEL03,24,4.9,0,2,0,1,3,1,1,1,24
1849,0xf6a,BANGRES15DEL03,34,4.9,2,2,2,1,4,1,1,1,24
1851,0x639b,CHENRES03DEL03,31,4.5,2,1,1,0,4,1,1,1,25
1852,0x5f86,INDORES03DEL01,24,4.7,4,0,1,1,3,0,1,1,10
1853,0x6ba8,COIMBRES06DEL02,23,4.8,4,2,1,1,3,0,1,1,17
1854,0xd050,KOCRES19DEL01,29,4.1,1,1,2,3,3,1,1,1,35
1855,0x3e2c,CHENRES20DEL01,33,4.6,4,0,1,2,3,1,1,3,23
1856,0x348b,CHENRES16DEL03,27,4.3,3,2,0,0,3,1,1,3,24
1857,0xbe6b,JAPRES05DEL03,21,4.7,1,2,1,0,3,1,1,3,15
1858,0x1a9f,MUMRES03DEL01,32,4.6,4,0,1,1,3,1,1,1,22
1860,0x4a23,MYSRES010DEL02,27,4.6,1,1,2,3,4,0,1,1,23
1861,0x33e7,MYSRES01DEL01,32,4.7,2,2,1,1,3,1,1,1,16
1862,0xdea9,GOARES07DEL02,30,5,3,2,2,2,2,1,1,3,24
1863,0x2535,HYDRES20DEL01,28,4.7,6,2,2,2,4,1,1,1,16
1864,0xdc75,LUDHRES15DEL01,37,5,0,1,1,3,4,1,1,1,43
1865,0x5b0d,PUNERES18DEL02,31,4.7,0,2,2,0,3,0,1,1,15
1866,0x9ece,VADRES12DEL03,22,4.6,3,3,2,3,3,1,1,1,24
1867,0xcdca,DEHRES01DEL01,39,4.9,6,2,1,2,4,1,1,1,28
1868,0x2123,PUNERES04DEL03,31,4.4,3,1,1,2,3,1,1,1,34
1869,0x7bad,COIMBRES14DEL03,33,3.6,2,3,2,0,3,1,1,3,34
1870,0xbfbf,BHPRES11DEL02,29,5,1,3,0,3,3,1,1,3,32
1871,0x7cf7,CHENRES13DEL01,24,4.5,1,2,2,1,4,0,1,1,23
1872,0xb92,CHENRES010DEL01,38,4.6,4,1,1,3,4,0,1,1,23
1873,0x2ba7,BANGRES03DEL03,28,4,3,2,0,2,3,1,1,1,29
1874,0x86f5,MUMRES08DEL02,35,4.5,4,3,0,1,3,0,1,1,28
1875,0xc552,GOARES09DEL01,35,4.6,2,2,0,3,3,0,1,1,26
1876,0x2ebc,JAPRES16DEL02,21,4.7,1,1,2,0,2,0,1,1,24
1877,0x8757,CHENRES05DEL03,20,5,3,2,2,3,3,1,1,1,18
1878,0x5636,MUMRES13DEL02,31,3.9,3,1,2,0,4,1,1,1,40
1879,0x93ad,MYSRES18DEL03,24,4.8,0,1,2,0,2,1,1,1,27
1880,0x963c,VADRES20DEL03,38,4.8,3,2,1,0,4,1,1,1,23
1881,0xa96e,VADRES20DEL01,30,5,2,1,0,1,3,2,1,1,36
1882,0x46ca,VADRES05DEL01,21,4.8,6,0,0,1,3,1,1,3,16
1883,0x794c,CHENRES010DEL02,25,4.7,2,2,0,0,3,1,1,1,15
1884,0x38d9,HYDRES16DEL01,30,4.6,1,2,0,1,3,1,1,1,23
1885,0x9712,RANCHIRES08DEL01,38,4.5,3,1,2,0,3,0,1,1,25
1886,0x6f3f,INDORES17DEL01,38,3.9,6,1,2,0,4,1,1,1,41
1887,0x45e2,PUNERES16DEL02,34,4.7,2,1,1,1,4,1,1,1,30
1888,0xa36b,RANCHIRES18DEL03,36,4.7,1,1,1,0,4,1,1,3,38
1889,0x89ec,COIMBRES14DEL02,30,4.6,1,1,2,2,4,3,1,3,49
1890,0x3016,COIMBRES06DEL01,27,4.6,0,2,1,2,3,1,1,1,20
1891,0xd732,DEHRES11DEL02,21,4.5,2,1,2,2,4,1,1,1,24
1892,0x3c2a,BANGRES15DEL03,23,5,3,2,1,2,3,1,1,3,19
1893,0x2b7f,PUNERES09DEL02,38,3.8,3,1,2,0,4,1,1,1,41
1894,0x311e,CHENRES17DEL02,33,4.5,3,3,1,0,3,1,1,1,27
1895,0x1939,HYDRES05DEL01,28,4.8,2,2,2,0,3,0,1,1,18
1897,0xf44,MUMRES07DEL01,30,4.9,0,1,0,1,3,0,1,1,45
1899,0x1188,JAPRES16DEL02,28,4.8,4,1,2,2,4,1,1,3,15
1900,0x63d2,MUMRES16DEL03,22,4.6,0,2,0,3,3,0,1,3,22
1901,0x954e,MUMRES08DEL03,36,4.7,2,3,0,1,3,1,1,1,42
1902,0x9bc1,COIMBRES14DEL02,37,4.9,6,2,1,1,3,1,1,1,24
1903,0xa82a,PUNERES20DEL01,35,4.8,4,2,1,3,4,0,1,1,13
1904,0xa158,SURRES08DEL03,32,4.9,0,3,0,2,3,0,1,1,41
1905,0x7ee8,MUMRES17DEL03,31,4.4,2,1,0,2,3,1,1,1,39
1906,0xcde0,KOLRES13DEL02,34,4.8,1,3,2,3,4,2,1,3,44
1907,0x66b8,PUNERES02DEL03,38,4.5,2,1,1,1,4,1,1,1,30
1908,0xb296,INDORES03DEL02,30,4.7,4,3,1,1,3,1,1,3,17
1909,0x7502,INDORES19DEL02,34,4.9,4,3,0,2,3,1,1,1,33
1910,0x3074,HYDRES04DEL02,21,4.2,6,2,0,0,3,0,1,1,22
1911,0x9355,HYDRES08DEL03,26,4.3,4,1,0,3,3,0,1,3,48
1912,0xe02b,BHPRES05DEL02,36,4.3,0,2,2,3,4,1,1,1,36
1913,0xa4ff,RANCHIRES03DEL01,33,4.9,1,1,1,1,4,2,1,1,40
1914,0x948b,VADRES17DEL01,24,4.5,1,0,0,2,3,0,1,1,28
1915,0x2eab,RANCHIRES010DEL01,25,4.2,4,0,0,2,3,1,1,1,44
1916,0x5efb,RANCHIRES19DEL01,22,4.6,1,2,1,1,4,1,1,3,15
1917,0x5696,MYSRES11DEL02,27,4.7,2,1,1,0,3,1,1,3,18
1918,0xd5e3,KOCRES19DEL02,26,4.3,3,2,0,1,3,0,1,3,17
1919,0x3c9e,JAPRES09DEL01,33,5,3,2,1,0,3,0,1,1,27
1920,0x438f,BANGRES010DEL01,39,4.6,4,3,1,2,4,1,1,1,23
1921,0xa696,INDORES15DEL02,25,4.3,6,3,0,0,3,1,1,1,35
1922,0xa2cc,COIMBRES15DEL03,22,4.9,3,1,1,3,3,1,1,3,15
1923,0x9c5a,COIMBRES010DEL01,28,4.9,4,1,2,1,2,0,1,1,12
1924,0xa191,SURRES04DEL02,21,4.8,3,1,2,0,3,1,1,1,29
1925,0xca0e,KOLRES01DEL03,20,4.7,2,2,1,1,3,1,1,3,19
1926,0xa070,VADRES17DEL02,31,4.9,6,2,1,3,4,1,1,1,28
1927,0x321b,COIMBRES17DEL02,22,4.6,4,2,0,1,3,1,1,1,16
1928,0x2b1c,SURRES03DEL03,33,4.7,1,1,0,2,3,1,1,1,30
1929,0xa7f9,BANGRES12DEL02,30,4.2,2,3,0,0,3,1,1,1,35
1930,0x7293,CHENRES13DEL03,22,4.2,3,2,0,2,3,1,1,1,26
1931,0xa05b,CHENRES05DEL02,33,4.9,1,1,2,2,3,1,2,1,47
1932,0x1a20,INDORES16DEL02,38,4.9,0,0,2,0,4,1,1,3,38
1933,0x40d5,CHENRES03DEL02,37,4.9,4,2,2,1,4,0,1,1,12
1934,0xd067,KNPRES07DEL03,27,4.7,4,1,2,3,4,0,1,1,12
1935,0xa59c,MYSRES19DEL01,32,5,6,0,1,3,4,1,1,1,31
1936,0x22c9,MUMRES11DEL01,35,4.6,0,1,0,1,3,1,1,1,45
1937,0xe01c,KOLRES02DEL01,30,4.4,2,1,1,0,3,1,1,1,34
1938,0x8021,INDORES14DEL02,25,4.4,0,3,2,2,4,1,1,1,39
1939,0x582a,SURRES05DEL03,26,4.2,3,1,0,0,3,1,1,1,31
1940,0xd4ef,AGRRES15DEL02,38,4.8,4,3,0,2,3,0,1,3,22
1941,0xc5d1,KOCRES05DEL03,24,5,2,1,1,0,4,0,1,1,18
1942,0xe06e,ALHRES03DEL01,26,4.9,0,2,0,1,3,1,1,1,22
1943,0xc75d,AURGRES18DEL02,39,4.8,2,2,2,1,3,1,1,1,22
1944,0xbe65,INDORES08DEL01,39,4.9,6,2,0,0,3,0,1,1,22
1945,0x6b3e,HYDRES08DEL03,22,4.5,6,1,2,1,4,0,1,1,27
1946,0x5d38,BANGRES13DEL02,23,4.8,4,3,0,2,3,1,1,1,22
1947,0x8544,MYSRES05DEL01,25,4.2,1,1,2,2,3,1,1,1,44
1948,0x219e,BANGRES19DEL02,36,4.3,6,1,0,0,3,1,1,1,44
1949,0x2acd,PUNERES16DEL01,30,4,6,0,1,0,3,1,1,1,31
1950,0x34b8,INDORES17DEL03,37,4.4,2,1,2,3,3,2,1,1,40
1951,0x75c5,VADRES20DEL01,33,5,0,3,2,2,3,1,1,1,31
1952,0x9d0e,RANCHIRES04DEL02,34,4.6,6,3,2,2,4,0,1,1,27
1953,0xc676,DEHRES03DEL01,29,4.6,4,3,0,3,3,1,1,1,21
1954,0x8bd6,MYSRES14DEL02,23,4.5,2,1,2,3,2,0,1,3,25
1956,0xdb9f,AGRRES20DEL01,26,4.3,2,2,0,2,3,0,1,1,20
1957,0xaa47,BANGRES19DEL03,25,4.9,6,2,0,0,3,0,1,1,17
1958,0xefc,JAPRES02DEL02,39,4.7,1,2,2,1,3,1,1,3,17
1959,0x9abd,MUMRES04DEL02,24,4.8,3,0,0,1,3,0,1,1,20
1960,0x6fdd,MUMRES05DEL03,27,4.8,0,2,1,2,4,1,1,1,22
1961,0x6d29,RANCHIRES07DEL02,27,4.9,4,1,1,3,3,1,1,3,24
1962,0x574d,PUNERES02DEL01,27,4.6,4,1,0,3,3,0,1,1,15
1963,0xa292,BANGRES13DEL01,38,4.3,3,1,0,1,3,1,1,3,36
1964,0x4556,JAPRES03DEL01,25,4.9,2,3,0,2,3,0,1,1,16
1965,0x7e58,MUMRES19DEL01,24,5,0,1,1,1,3,1,1,1,32
1966,0x7cc1,BANGRES11DEL01,27,4.6,6,1,2,1,4,1,1,1,28
1967,0x9ad5,MUMRES18DEL01,35,3.7,0,2,1,2,3,0,1,1,37
1968,0x9bfa,VADRES20DEL02,35,3.6,3,1,1,3,4,0,1,1,35
1969,0xb40,PUNERES18DEL02,25,4.3,2,0,0,0,3,1,1,1,33
1970,0x8922,MYSRES07DEL02,39,4.9,2,1,0,1,3,1,1,3,36
1972,0xc669,LUDHRES15DEL01,25,4.9,2,1,1,0,3,1,1,1,28
1973,0xdf85,GOARES06DEL01,23,4.8,3,3,0,1,3,1,1,1,31
1974,0x7ff5,CHENRES01DEL03,36,4.8,0,2,2,3,3,0,1,1,26
1975,0xb1bb,CHENRES04DEL02,24,4.8,3,3,0,0,3,0,1,1,22
1976,0x5c4d,HYDRES07DEL01,21,4.8,4,3,1,1,4,1,1,3,12
1977,0x4c23,MYSRES06DEL01,33,4.4,2,1,0,0,3,2,1,1,43
1978,0xb4dc,BANGRES02DEL03,37,4.8,4,1,0,0,3,0,1,1,21
1979,0xd0a9,BHPRES06DEL02,21,4.7,1,3,1,3,4,1,1,1,34
1980,0xdea2,DEHRES16DEL02,39,4.9,2,3,1,2,4,1,1,1,28
1981,0xabdd,MYSRES09DEL02,25,4.7,4,1,2,0,3,1,1,1,19
1982,0x857d,MUMRES01DEL02,22,4.5,6,1,1,0,3,1,1,1,17
1983,0x9475,JAPRES07DEL03,36,4.6,4,1,1,1,4,1,1,1,21
1984,0x176e,BANGRES19DEL03,35,4.8,0,3,1,1,4,0,1,1,19
1985,0xb411,CHENRES11DEL02,30,3.9,3,3,1,2,4,1,1,1,34
1986,0x27af,JAPRES02DEL03,24,4.8,1,3,2,3,2,0,1,3,13
1987,0x461c,HYDRES04DEL02,20,4.6,3,1,2,2,4,0,1,1,16
1988,0xcb2a,AGRRES02DEL01,35,4.3,2,0,0,1,3,1,1,1,43
1989,0xd0fe,KNPRES16DEL01,34,4.7,2,2,2,0,3,0,1,3,22
1990,0xd191,ALHRES01DEL02,34,5,2,2,1,2,4,1,1,1,15
1991,0x1000,HYDRES03DEL02,30,5,4,2,1,3,4,1,1,3,24
1992,0x47c4,CHENRES13DEL02,29,4.7,1,0,0,2,3,1,1,3,29
1993,0x4c2c,PUNERES19DEL03,37,4.6,4,1,1,2,4,1,1,1,16
1994,0x4710,INDORES12DEL02,28,4.7,0,2,0,0,3,1,1,1,24
1995,0xda7,RANCHIRES010DEL02,20,4.6,3,1,0,2,3,1,1,1,29
1996,0x5149,PUNERES17DEL01,27,4.6,3,2,2,2,2,1,1,1,17
1997,0x1d04,VADRES16DEL03,28,4.9,0,1,0,0,3,0,1,1,25
1999,0xb3ae,MYSRES13DEL02,30,4.1,2,2,0,2,3,1,1,1,30
2000,0x7ebc,SURRES17DEL01,22,4.8,0,0,0,1,3,1,1,1,21
2002,0x70cc,VADRES05DEL01,24,4.6,2,2,0,3,3,0,1,1,17
2003,0x48e8,VADRES14DEL01,26,4.7,3,1,1,1,3,1,1,3,19
2004,0xb034,MYSRES13DEL03,31,4.3,1,1,1,0,3,2,1,1,48
2005,0xdc26,AURGRES010DEL02,35,4.3,6,1,1,0,3,1,1,1,35
2006,0xb0a,COIMBRES11DEL01,23,4.9,3,2,1,2,3,0,1,1,19
2007,0x507a,PUNERES07DEL01,23,4.7,0,2,2,2,4,1,1,1,20
2008,0xbaed,MUMRES11DEL01,25,4.9,2,2,1,2,4,1,1,1,18
2009,0x1613,JAPRES02DEL01,37,4.6,0,2,1,3,3,0,1,1,16
2010,0x132e,VADRES16DEL02,20,4.6,1,2,0,0,3,1,1,3,22
2011,0xd149,AURGRES19DEL03,21,4.6,1,3,0,0,3,1,1,1,43
2012,0xb896,INDORES06DEL01,21,4.7,1,2,0,3,3,1,1,4,20
2013,0xa8cb,JAPRES14DEL02,29,4.7,3,2,2,1,4,0,1,1,17
2014,0x7c50,COIMBRES15DEL03,35,4.2,6,2,0,1,3,2,1,1,34
2015,0xa4f4,PUNERES09DEL01,25,4.3,2,1,0,3,3,0,1,3,35
2016,0x7241,HYDRES11DEL02,29,4.7,4,3,2,2,4,1,1,1,10
2017,0x3f07,MUMRES15DEL01,25,4.7,4,0,2,0,4,1,1,1,16
2018,0x6291,COIMBRES08DEL02,29,4.7,2,1,2,2,4,0,1,1,24
2020,0x6ac2,INDORES05DEL03,24,3.8,4,1,0,0,3,2,1,1,40
2021,0x2021,PUNERES02DEL02,26,4.5,6,2,1,2,3,0,3,3,10
2022,0x4c28,VADRES17DEL02,20,4.3,1,1,1,3,4,1,1,1,44
2023,0x2a6f,SURRES08DEL01,23,4.9,4,3,2,3,3,1,1,4,10
2024,0x8a25,INDORES18DEL01,38,4.2,3,0,0,2,3,1,1,1,40
2026,0xa7a8,HYDRES20DEL02,32,3.9,6,3,2,0,4,1,1,1,38
2027,0x931f,SURRES18DEL03,29,4.8,2,1,0,0,3,0,1,1,21
2028,0x8bf3,MUMRES14DEL02,29,4.6,0,2,0,3,3,0,1,1,22
2029,0x912c,HYDRES02DEL01,27,4.7,6,1,1,1,4,1,1,1,21
2030,0xda4b,ALHRES18DEL03,30,4.6,4,1,0,2,3,0,1,1,29
2031,0x8106,RANCHIRES08DEL02,24,4.8,2,2,1,3,4,1,1,1,18
2032,0xa819,MYSRES15DEL01,26,4.6,2,2,1,0,3,0,1,1,17
2033,0x305a,MYSRES11DEL01,35,4.8,4,0,0,0,3,1,1,1,20
2034,0xae24,CHENRES13DEL01,30,4.8,1,0,0,2,3,1,1,3,28
2035,0x1cef,RANCHIRES16DEL01,27,4.7,1,2,2,3,3,0,1,1,23
2036,0x9d46,VADRES05DEL02,21,4.9,0,2,1,0,4,0,1,1,18
2038,0x8b9c,SURRES19DEL01,23,4.8,4,3,2,0,4,0,3,3,11
2039,0x5e9e,RANCHIRES18DEL02,21,4.5,4,1,0,1,3,1,1,3,20
2040,0xb106,MYSRES20DEL03,30,4.6,3,3,1,3,4,0,1,3,25
2041,0xcaa3,AURGRES17DEL03,32,3.6,0,2,2,3,4,1,1,1,38
2042,0xb98f,VADRES18DEL03,38,4.8,3,2,2,1,3,0,1,1,29
2043,0x3042,SURRES13DEL01,39,4.2,6,0,0,1,3,0,1,3,39
2044,0x4acf,COIMBRES18DEL02,32,4.1,3,1,2,0,2,1,1,1,34
2046,0x7695,RANCHIRES010DEL03,30,5,0,1,1,0,4,1,2,1,48
2047,0xdf4a,DEHRES20DEL02,36,4.7,0,1,0,0,3,1,1,1,29
2048,0x5bea,MUMRES14DEL01,20,4.8,6,0,0,1,3,1,1,1,16
2049,0x5e09,MYSRES03DEL01,30,3.6,3,1,1,3,4,1,1,1,42
2050,0x3c40,COIMBRES20DEL02,33,4.9,2,0,0,0,3,1,1,2,49
2051,0x933c,MYSRES20DEL02,25,4.6,0,1,1,3,3,0,1,1,30
2052,0x852b,INDORES01DEL03,27,4.9,3,1,0,2,3,1,1,1,36
2053,0x2383,HYDRES04DEL03,30,5,0,1,2,2,4,1,1,3,32
2054,0xd0e,SURRES03DEL02,27,4.8,2,2,0,1,3,0,1,3,18
2055,0x1329,PUNERES12DEL03,25,4.6,0,2,0,1,3,1,1,1,24
2056,0xd064,DEHRES08DEL01,37,4.2,0,1,1,2,3,2,1,1,46
2057,0x6241,CHENRES08DEL02,32,4.3,3,2,0,3,3,1,1,3,20
2058,0x5161,INDORES06DEL02,21,4.9,1,0,1,1,3,1,1,1,29
